Datetime,High,Low,Close,Open,Volume,Adj Close
2019-05-10,0.07555141486158479,0.08445473773426637,0.08135750727004853,0.10882491892024349,0.13357122381804343,0.04798910594550332
2019-05-13,0.048803333375997404,0.05846868501019653,0.052998576360670624,0.08047554464307582,0.16948214338667747,0.03126127257280442
2019-05-14,0.0530267099524131,0.06496517606420071,0.06787545217507351,0.0850480356184915,0.13932408789427383,0.04003670516944435
2019-05-15,0.024870985449462646,0.035266830093835244,0.039981431947956336,0.053497943822436334,0.17870451827176848,0.023583272912771958
2019-05-16,0.013608588242444153,0.027842243601243766,0.02603437749807469,0.04618199314697602,0.11169650182371722,0.015356428138811773
2019-05-17,0.0,0.011136879738886885,0.0,0.03246460743374047,0.14468156612334063,0.0
2019-05-20,0.008446753152831388,0.0,0.030218484965774506,0.0,0.14322852313501439,0.02582483714750461
2019-05-21,0.02205534139527532,0.03944317105942452,0.037656878536653116,0.048925452847020656,0.12414127136319156,0.03026409745918035
2019-05-22,0.03284837508839722,0.04872394842918992,0.0413760753220922,0.050754484122391474,0.09377563830102702,0.03248349176470755
2019-05-23,0.03097136855713778,0.03712302097100939,0.04649000415431348,0.04572473532813315,0.07938359346427194,0.03553526613949409
2019-05-24,0.03472547112452218,0.04872394842918992,0.039981431947956336,0.06218566795442482,0.06728478654106576,0.031651154577322815
2019-05-27,0.02721726598975338,0.0482599007098965,0.04416553941565615,0.053497943822436334,0.05641167574406674,0.03414820902135163
2019-05-28,0.0530267099524131,0.05846868501019653,0.06973500623147011,0.05761317697900936,0.1386717012464539,0.04940716665903366
2019-05-29,0.054903805988537835,0.07471000115325976,0.06322643402511297,0.078646513367705,0.12442792610238516,0.04552314086061182
2019-05-30,0.0530267099524131,0.07099770790696414,0.06648072012829154,0.07773208494303119,0.17105380212915278,0.04746521808263471
2019-05-31,0.08305961999635358,0.0816705399265576,0.10646215207624787,0.08733423749969371,0.15586110095189143,0.07132499332329212
2019-06-03,0.09338337968044441,0.0960556651924469,0.10227804460854784,0.11614086959570402,0.1317326796287327,0.06882772446988994
2019-06-04,0.08916000310402872,0.10765659265062744,0.10739188476812322,0.11248289425797386,0.10312651358644617,0.07187971325404996
2019-06-05,0.09244483166238204,0.11090483817762964,0.11250581360034428,0.11705529802037806,0.09698814830923128,0.07493153051071111
2019-06-06,0.11496944706668843,0.12436195651298432,0.13807528041615846,0.1262002799712092,0.15237182085067266,0.09019044526651854
2019-06-07,0.1281088508049666,0.1461716682714651,0.14923295944512205,0.1522633651541634,0.16289896903140352,0.0968491427655962
2019-06-10,0.12576257026467585,0.14524366134093047,0.14690840603381883,0.15500682485420825,0.10455978728241423,0.09546182835620565
2019-06-11,0.12623184427370693,0.14060327265604777,0.13249652957432256,0.158207629586107,0.12531754425850328,0.08686126804447847
2019-06-12,0.113092440535429,0.13271463844416287,0.12133893921800487,0.14540467229754572,0.1319303725523145,0.08020291360039822
2019-06-13,0.1201313716611665,0.12482600423227797,0.12226876058252611,0.1371742059843999,0.1473899591764113,0.08075771929490538
2019-06-14,0.1018301328332758,0.09883995150820812,0.1087866168149052,0.13443074628435503,0.17595658663398145,0.07271196467768526
2019-06-17,0.09338337968044441,0.10255224475450375,0.1050674200294659,0.11888432929574888,0.14577876184921962,0.07049257037215806
