Datetime,High,Low,Close,Open,Volume,Adj Close
2019-05-10,0.7124789310645641,0.6975089309923939,0.700840377417016,0.6784482436854841,0.041460257292114,0.6957211541643301
2019-05-13,0.6973018394315184,0.7188612237783842,0.6924369839151805,0.6982758719912603,0.026578744535815994,0.6873625154415696
2019-05-14,0.7015177071530299,0.7206405390873155,0.6890756425425864,0.7129310505001775,0.004413495657845781,0.6840190438599012
2019-05-15,0.6492411564748586,0.6565836607293442,0.6453781245581618,0.663793065176567,0.07712130220750789,0.6405545570007773
2019-05-16,0.635750444094813,0.64768682964528,0.6126050662105432,0.6439655190840912,0.047345148488649805,0.6079561717407292
2019-05-17,0.6222597317147673,0.6263345368592896,0.5915966625966544,0.6215517069865355,0.030464002631168923,0.5870598163222894
2019-05-20,0.6197301628352673,0.6307829524013217,0.6151260522048139,0.6120689782744776,0.02931977581169454,0.6104637955426856
2019-05-21,0.6568297022913815,0.6592526761159756,0.650420176687403,0.6327586130353133,0.06851161725336505,0.6455697241418695
2019-05-22,0.6627318688549043,0.6770462534376342,0.6478991906931323,0.6629309765082071,0.04115969046453467,0.647716794045011
2019-05-23,0.6913996728679955,0.690391415217261,0.6588235701892384,0.6646551538449269,0.03718806259114171,0.6586468635864118
2019-05-24,0.6677909262029157,0.676156553359934,0.650420176687403,0.6810344274772634,0.013507196848124969,0.6502391425431252
2019-05-27,0.6913996728679955,0.6921708153726616,0.6907562731585335,0.6715516987652055,0.006873652415538133,0.6905960748103878
2019-05-28,0.6981450290580185,0.7188612237783842,0.6949579699094512,0.7060344233665984,0.031150469627031118,0.6948000157948516
2019-05-29,0.7074198737165527,0.727757970015979,0.6941176946718276,0.7025861509064592,0.007524189583735675,0.693959259783087
2019-05-30,0.7023608967795298,0.727757970015979,0.6983193112820455,0.7086206893716782,0.009099228856073747,0.6981631203047304
2019-05-31,0.7200674768810869,0.7286476700936793,0.7210084256525813,0.7068965120349584,0.03279805951292282,0.7208639349364758
2019-06-03,0.7318718100081325,0.7571173938083332,0.7252101224034989,0.7318965079242933,0.030115759686111503,0.7250677954581192
2019-06-04,0.752951068204701,0.7615658093503652,0.7470588012550115,0.7422413253047112,0.016391947434662126,0.7469278540781001
2019-06-05,0.7588533151792124,0.7713523405121295,0.7336134357646346,0.7681034098624061,0.016089653211522007,0.7334754360385852
2019-06-06,0.7394603558246554,0.7508896629573699,0.7109244015347986,0.7508620475617096,0.007148999267929761,0.7107747018696602
2019-06-07,0.7470489016411782,0.755338078499402,0.7344537911429581,0.729310324132514,0.02866992960172132,0.7343161920503497
2019-06-10,0.7318718100081325,0.7588967939637338,0.7294117390137168,0.744827591309791,0.025179554131567434,0.7292715755169419
2019-06-11,0.737774056982644,0.7642349095834661,0.7260503976411227,0.7508620475617096,0.006320540356969748,0.7259085514698836
2019-06-12,0.7419899247041554,0.7562277785771022,0.7218487810309048,0.7387930528445719,0.03789836764574296,0.7217046909482404
2019-06-13,0.7605396140212238,0.7677936250477978,0.7386554878938758,0.7413793188496517,0.02800591874814953,0.7385201330348136
2019-06-14,0.7453626027991668,0.7660142248923972,0.7327730803863111,0.7508620475617096,0.0017070122931832493,0.7326346800268206
2019-06-17,0.736930867356144,0.7535586783440015,0.7084033353998281,0.754310320021849,0.0033307641203359044,0.7082522729087255
2019-06-18,0.720910666507587,0.745551632184107,0.7134453875290693,0.7336206852610132,0.024424336792385367,0.7132969699049538
2019-06-19,0.7327149996346325,0.7375445011777433,0.7336134357646346,0.7310345014692339,0.028599797341952806,0.7334754360385852
2019-06-21,0.7672849702112466,0.769572940356729,0.7655462188746295,0.7499999588933497,0.0634686586531635,0.7654248081882024
2019-06-24,0.7833052514707923,0.8007117643044838,0.7705882710038707,0.7810344932479037,0.026521740482309573,0.7704694247216102
2019-06-25,0.7841484410972923,0.7909252331427195,0.747899156633335,0.793965494420101,0.023821130262553763,0.7477686100898646
2019-06-26,0.7613828036477238,0.7775800713630927,0.7436974598824172,0.7741379483276252,0.009745274795813209,0.7435646691054009
2019-06-27,0.770657648306258,0.778469771440793,0.7714285462414944,0.7517241362300696,0.003423007043282661,0.7713101002705541
2019-06-28,0.7757167056542695,0.811387910697479,0.7739496123764649,0.793965494420101,0.006917528262782469,0.7738325292314889
2019-07-01,0.7841484410972923,0.8024910796134149,0.7638655882586822,0.793965494420101,0.011809857970082199,0.7637432961646732
2019-07-02,0.7841484410972923,0.8069394951554469,0.784873991872571,0.7767241321194046,0.0255039590178858,0.7847625987728897
